728185	4769	154	46	1	0	30	4.09451	0.0151379	0.003	4.80432	0.0844341	0.015	5000	201	47	1	426	1382	11	5	0	0	0	0	0	0	0	0.0005	0.0025	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	5.40634	15.7767	
728186	4766	156	47	0	1	30	4.17722	0.016098	0.003	4.89992	0.0885868	0.015	5000	204	48	1	426	1382	14	3	1	1	1	0	1	1	0	0.0005	0.0025	0	0	0	1	1	0	0	0	0	0	72	0	1	0	0	0	5.40724	15.779	
728187	4765	152	52	0	2	29	4.24627	0.0172943	0.003	4.97869	0.093579	0.015	5000	206	54	2	429	1387	18	8	1	1	1	0	1	1	0	0.0005	0.0025	0	0	0	1	1	0	0	0	0	0	71	1	0	0	0	0	5.40869	15.7813	
728188	4767	157	46	0	0	30	4.304	0.017999	0.003	5.04557	0.0963752	0.015	5000	203	46	0	430	1390	5	0	0	0	0	0	0	0	0	0.0005	0.0025	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	5.40801	15.7818	
728189	4773	154	42	0	1	30	4.35141	0.0186152	0.003	5.09925	0.0999644	0.015	5000	197	43	1	429	1378	6	3	1	1	1	0	1	1	0	0.0005	0.0025	0	0	0	1	1	0	0	0	0	0	70	1	0	0	0	0	5.40683	15.7808	
728190	4774	157	38	0	2	29	4.38987	0.0190228	0.003	5.14346	0.102097	0.015	5000	197	40	2	429	1380	13	3	1	1	1	0	1	1	0	0.0005	0.0025	0	0	0	1	1	0	0	0	0	0	70	1	0	0	0	0	5.40655	15.7819	
728191	4777	156	36	0	3	28	4.42039	0.0192861	0.003	5.17711	0.105151	0.015	5000	195	39	3	429	1375	12	5	1	1	1	0	1	1	0	0.0005	0.0025	0	0	0	1	1	0	0	0	0	0	70	1	0	0	0	0	5.40596	15.7825	
728192	4784	148	39	1	1	27	4.44446	0.018872	0.003	5.20783	0.102635	0.015	5000	189	41	2	429	1374	15	8	1	0	0	0	0	0	0	0.0005	0.0025	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	5.40527	15.7842	
728193	4781	149	40	2	1	27	4.46159	0.0190857	0.003	5.23083	0.100311	0.015	5000	192	43	3	430	1376	13	6	1	0	0	0	0	0	0	0.0005	0.0025	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	5.40476	15.7857	
728194	4772	156	41	1	2	28	4.47307	0.0193481	0.003	5.24499	0.100153	0.015	5000	200	44	3	431	1376	16	6	2	2	2	0	2	2	0	0.0005	0.0025	0	0	0	2	2	0	0	0	0	0	68	2	0	0	0	0	5.405	15.788	
728195	4763	164	40	1	4	28	4.47796	0.0212215	0.003	5.24249	0.110726	0.015	5000	209	45	5	429	1368	21	6	4	4	4	0	4	4	0	0.0005	0.0025	0	0	0	4	4	0	0	0	0	0	69	3	1	0	0	0	5.3973	15.7282	
728196	4761	167	40	0	3	29	4.48042	0.0211024	0.003	5.24712	0.108875	0.015	5000	210	43	3	430	1368	17	4	2	2	2	0	2	2	0	0.0005	0.0025	0	0	0	2	2	0	0	0	0	0	69	2	0	0	0	0	5.39875	15.7304	
728197	4762	164	40	0	3	31	4.47916	0.0207179	0.003	5.24669	0.10736	0.015	5000	207	43	3	430	1361	18	5	2	2	2	0	2	2	0	0.0005	0.0025	0	0	0	2	2	0	0	0	0	0	69	2	0	0	0	0	5.40087	15.7331	
728198	4760	166	39	0	1	34	4.47401	0.020664	0.003	5.2422	0.105637	0.015	5000	206	40	1	431	1364	14	5	1	1	1	0	1	1	0	0.0005	0.0025	0	0	0	1	1	0	0	0	0	0	69	0	1	0	0	0	5.40219	15.7347	
728199	4749	176	38	0	3	34	4.46515	0.0211086	0.003	5.23215	0.105651	0.015	5000	217	41	3	426	1359	17	5	2	2	2	0	2	2	0	0.0005	0.0025	0	0	0	2	2	0	0	0	0	0	70	1	0	1	0	0	5.40391	15.7373	
728200	4752	177	35	0	1	35	4.4536	0.0213299	0.003	5.21602	0.108285	0.015	5000	213	36	1	426	1358	12	1	0	0	0	0	0	0	0	0.0005	0.0025	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	5.40405	15.7381	
728201	4750	179	33	0	3	35	4.43939	0.021573	0.003	5.19821	0.109433	0.015	5000	215	36	3	425	1354	14	4	3	3	3	0	3	3	0	0.0005	0.0025	0	0	0	3	3	0	0	0	0	0	69	2	0	1	0	0	5.4061	15.7403	
728202	4749	180	33	0	1	37	4.42296	0.0216314	0.003	5.1775	0.110616	0.015	5000	214	34	1	424	1357	11	1	0	0	0	0	0	0	0	0.0005	0.0025	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	5.40702	15.7416	
728203	4748	181	33	0	2	36	4.40428	0.0217227	0.003	5.15441	0.111551	0.015	5000	216	35	2	423	1356	19	4	1	1	1	0	1	1	0	0.0005	0.0025	0	0	0	1	1	0	0	0	0	0	68	0	0	1	0	0	5.40773	15.7434	
728204	4745	182	36	0	3	34	4.38304	0.0223438	0.003	5.12638	0.114987	0.015	5000	221	39	3	423	1357	13	5	1	1	1	0	1	1	0	0.0005	0.0025	0	0	0	1	1	0	0	0	0	0	68	0	0	1	0	0	5.40925	15.7455	
728205	4751	180	35	0	0	34	4.36028	0.0226104	0.003	5.09711	0.117437	0.015	5000	215	35	0	421	1351	12	2	0	0	0	0	0	0	0	0.0005	0.0025	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	5.40977	15.7473	
728206	4750	181	35	0	1	33	4.33549	0.0231691	0.003	5.06326	0.122392	0.015	5000	217	36	1	421	1351	13	5	1	1	1	0	1	1	0	0.0005	0.0025	0	0	0	1	1	0	0	0	0	0	68	1	0	0	0	0	5.41029	15.7489	
728207	4757	173	34	0	2	34	4.30961	0.0231895	0.003	5.03087	0.123965	0.015	5000	209	36	2	420	1356	11	4	2	2	2	0	2	2	0	0.0005	0.0025	0	0	0	2	2	0	0	0	0	0	68	0	1	0	1	0	5.41041	15.7506	
728208	4764	168	35	0	0	33	4.28238	0.0230654	0.003	4.9995	0.122702	0.015	5000	203	35	0	420	1354	9	2	0	0	0	0	0	0	0	0.0005	0.0025	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	5.41052	15.7518	
728209	4769	164	36	0	0	31	4.25367	0.0229958	0.003	4.96575	0.122138	0.015	5000	200	36	0	420	1351	10	7	0	0	0	0	0	0	0	0.0005	0.0025	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	5.41104	15.7531	
728210	4773	160	36	0	1	30	4.22367	0.0228845	0.003	4.93052	0.121476	0.015	5000	197	37	1	420	1345	9	5	2	2	2	0	2	2	0	0.0005	0.0025	0	0	0	2	2	0	0	0	0	0	67	1	1	0	0	0	5.40324	15.737	
728211	4768	161	36	0	4	31	4.19219	0.0230072	0.003	4.89192	0.122687	0.015	5000	201	40	4	419	1345	17	9	4	4	4	0	4	4	0	0.0005	0.0025	0	0	0	4	4	0	0	0	0	0	67	4	0	0	0	0	5.40396	15.7394	
728212	4772	160	33	0	0	35	4.1597	0.0229589	0.003	4.85313	0.122674	0.015	5000	193	33	0	420	1342	12	4	0	0	0	0	0	0	0	0.0005	0.0025	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	5.40428	15.741	
728213	4777	157	31	0	0	35	4.12619	0.0228174	0.003	4.81486	0.120817	0.015	5000	188	31	0	420	1334	9	1	0	0	0	0	0	0	0	0.0005	0.0025	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	5.40412	15.7413	
728214	4773	161	31	0	1	34	4.09159	0.02271	0.003	4.7752	0.119096	0.015	5000	193	32	1	420	1333	15	4	1	1	1	0	1	1	0	0.0005	0.0025	0	0	0	1	1	0	0	0	0	0	67	0	0	0	1	0	5.40375	15.7436	
728215	4770	164	32	0	0	34	4.05622	0.0223652	0.003	4.7342	0.117514	0.015	5000	196	32	0	422	1340	16	5	0	0	0	0	0	0	0	0.0005	0.0025	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	5.40487	15.7451	
728216	4769	167	31	0	0	33	4.01996	0.0219617	0.003	4.69178	0.116212	0.015	5000	198	31	0	421	1339	12	2	0	0	0	0	0	0	0	0.0005	0.0025	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	5.40399	15.7467	
728217	4770	165	31	0	3	31	3.98225	0.022103	0.003	4.64751	0.115695	0.015	5000	199	34	3	422	1339	12	5	3	3	2	0	3	3	0	0.0005	0.0025	0	0	0	3	2	0	0	0	0	0	67	1	0	1	1	0	5.40491	15.7487	
728218	4762	171	31	0	4	32	3.94395	0.0219749	0.003	4.60062	0.11677	0.015	5000	206	35	4	421	1334	21	7	3	3	3	0	3	3	0	0.0005	0.0025	0	0	0	3	3	0	0	0	0	0	67	2	0	1	0	0	5.40563	15.7516	
728219	4772	158	34	0	0	36	3.90504	0.0216489	0.003	4.55535	0.115252	0.015	5000	192	34	0	421	1333	15	4	0	0	0	0	0	0	0	0.0005	0.0025	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	5.40635	15.7538	
728220	4782	148	33	0	2	35	3.86553	0.0211503	0.003	4.50926	0.113625	0.015	5000	183	35	2	420	1328	11	5	2	2	2	0	2	2	0	0.0005	0.0025	0	0	0	2	2	0	0	0	0	0	68	1	0	0	1	0	5.40747	15.755	
728221	4786	147	29	0	2	36	3.82537	0.0205666	0.003	4.46354	0.110761	0.015	5000	178	31	2	420	1330	8	1	1	1	1	0	1	1	0	0.0005	0.0025	0	0	0	1	1	0	0	0	0	0	68	0	0	0	1	0	5.40796	15.7551	
728222	4792	142	29	0	2	35	3.78471	0.0197761	0.003	4.41662	0.108277	0.015	5000	173	31	2	421	1333	11	3	1	1	1	0	1	1	0	0.0005	0.0025	0	0	0	1	1	0	0	0	0	0	68	1	0	0	0	0	5.40948	15.7566	
728223	4791	138	34	0	2	35	3.74327	0.0191257	0.003	4.36855	0.106149	0.015	5000	174	36	2	422	1332	14	7	1	1	1	0	1	1	0	0.0005	0.0025	0	0	0	1	1	0	0	0	0	0	67	0	1	0	0	0	5.4098	15.7582	
728224	4793	137	33	0	1	36	3.70117	0.0184948	0.003	4.31922	0.104533	0.015	5000	171	34	1	423	1332	13	4	1	1	1	0	1	1	0	0.0005	0.0025	0	0	0	1	1	0	0	0	0	0	66	0	0	0	1	0	5.41046	15.7604	
728225	4793	134	35	0	2	36	3.65789	0.0185148	0.00295749	4.26871	0.103418	0.0149819	5000	171	37	2	423	1325	10	6	2	2	2	0	2	2	0	0.000492915	0.00249699	0	0	0	2	2	0	0	0	0	0	66	0	1	0	1	0	5.41002	15.7597	
728226	4793	134	36	0	3	34	3.61427	0.0182794	0.0029467	4.21969	0.0998503	0.0152812	5000	173	39	3	423	1328	13	4	1	1	1	0	1	1	0	0.000491116	0.00254686	0	0	0	1	1	0	0	0	0	0	66	1	0	0	0	0	5.41077	15.7613	
728227	4789	138	36	0	5	32	3.56942	0.0187152	0.00298791	4.16772	0.0982096	0.0159758	5000	179	41	5	423	1326	15	6	2	2	2	0	2	2	0	0.000497985	0.00266264	0	0	0	2	2	0	0	0	0	0	67	0	0	0	2	0	5.41169	15.7627	
728228	4785	139	36	0	4	36	3.52443	0.0186787	0.00314643	4.11372	0.0978385	0.0168512	5000	179	40	4	422	1334	12	5	3	3	3	0	3	3	0	0.000524404	0.00280853	0	0	0	3	3	0	0	0	0	0	67	2	0	0	1	0	5.4126	15.7643	
728229	4783	140	39	0	2	36	3.47913	0.0184449	0.00337	4.06063	0.0957063	0.0180385	5000	181	41	2	421	1327	11	5	0	0	0	0	0	0	0	0.000561666	0.00300641	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	5.41232	15.7646	
728230	4786	139	37	0	2	36	3.43391	0.0177571	0.00354028	4.00638	0.0941273	0.0193451	5000	178	39	2	420	1334	14	4	2	2	2	0	2	2	0	0.000590047	0.00322418	0	0	0	2	2	0	0	0	0	0	66	2	0	0	0	0	5.41256	15.7665	
728231	4785	144	32	0	4	35	3.38754	0.0178794	0.00367004	3.95155	0.0929469	0.0203595	5000	180	36	4	420	1333	16	5	2	2	2	0	2	2	0	0.000611673	0.00339325	0	0	0	2	2	0	0	0	0	0	66	1	1	0	0	0	5.41447	15.7689	
728232	4788	141	33	0	1	37	3.34131	0.0175092	0.00379723	3.89643	0.0918355	0.0211857	5000	175	34	1	419	1336	14	4	1	1	1	0	1	1	0	0.000632871	0.00353094	0	0	0	1	1	0	0	0	0	0	66	0	1	0	0	0	5.41519	15.7717	
728233	4784	145	34	0	2	35	3.29449	0.0173406	0.00399059	3.83841	0.0931484	0.0220926	5000	181	36	2	420	1333	14	4	1	1	1	0	1	1	0	0.000665099	0.0036821	0	0	0	1	1	0	0	0	0	0	66	1	0	0	0	0	5.4157	15.7732	
728234	4784	143	36	0	3	34	3.24738	0.0171535	0.00421088	3.77985	0.0944227	0.0232358	5000	182	39	3	419	1333	12	6	1	1	1	0	1	1	0	0.000701813	0.00387263	0	0	0	1	1	0	0	0	0	0	66	1	0	0	0	0	5.41582	15.7758	
728235	4793	136	38	1	2	30	3.19956	0.0174365	0.00440525	3.7171	0.0997397	0.0242217	5000	177	41	3	419	1333	11	6	1	0	0	0	0	0	0	0.000734209	0.00403694	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	5.41613	15.7763	
728236	4789	139	37	1	3	31	3.15173	0.0174729	0.00462167	3.65761	0.101558	0.0251681	5000	180	41	4	418	1324	15	4	2	2	2	0	2	2	0	0.000770279	0.00419469	0	0	0	2	2	0	0	0	0	0	65	1	1	0	0	0	5.41725	15.7791	
728237	4788	137	40	0	3	32	3.10449	0.0166728	0.0048945	3.60366	0.0974044	0.0263203	5000	180	43	3	415	1326	15	5	2	2	2	0	2	2	0	0.00081575	0.00438672	0	0	0	2	2	0	0	0	0	0	65	2	0	0	0	0	5.41876	15.7808	
728238	4781	146	38	0	2	33	3.05694	0.0160664	0.00511457	3.54865	0.0943599	0.0272162	5000	186	40	2	414	1328	15	3	1	1	1	0	1	1	0	0.000852428	0.00453603	0	0	0	1	1	0	0	0	0	0	66	0	0	0	1	0	5.42048	15.7828	
728239	4780	151	35	0	1	33	3.00934	0.015433	0.0052748	3.49289	0.0919924	0.0280263	5000	187	36	1	413	1326	17	4	1	1	1	0	1	1	0	0.000879133	0.00467105	0	0	0	1	1	0	0	0	0	0	66	1	0	0	0	0	5.42047	15.7838	
728240	4782	152	33	1	0	32	2.96132	0.0151608	0.00539482	3.43295	0.0938231	0.0286885	5000	186	34	1	414	1330	11	4	1	0	0	0	0	0	0	0.000899136	0.00478141	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	5.42078	15.7848	
728241	4779	149	40	0	1	31	2.91367	0.0144791	0.00547318	3.37797	0.0906007	0.0293544	5000	190	41	1	413	1337	17	9	2	2	2	0	2	2	0	0.000912197	0.00489239	0	0	0	2	2	0	0	0	0	0	65	0	1	1	0	0	5.4215	15.7875	
728242	4783	146	39	0	2	30	2.86576	0.0141327	0.0054345	3.32258	0.0885088	0.0292556	5000	187	41	2	413	1342	14	4	1	1	1	0	1	1	0	0.00090575	0.00487594	0	0	0	1	1	0	0	0	0	0	65	0	0	0	1	0	5.42023	15.7865	
728243	4781	150	38	0	0	31	2.81785	0.0137249	0.00542812	3.26544	0.0886239	0.0286637	5000	188	38	0	414	1342	14	3	0	0	0	0	0	0	0	0.000904687	0.00477728	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	5.42015	15.789	
728244	4777	150	42	0	2	29	2.76961	0.0136064	0.00548812	3.20885	0.0878555	0.0284208	5000	194	44	2	415	1347	17	10	3	3	3	0	3	3	0	0.000914686	0.0047368	0	0	0	3	3	0	0	0	0	0	67	1	0	2	0	0	5.42126	15.7906	
728245	4773	152	43	0	1	31	2.7215	0.0131326	0.00579893	3.15271	0.0848535	0.0300224	5000	196	44	1	417	1355	13	7	1	1	1	0	1	1	0	0.000966488	0.00500374	0	0	0	1	1	0	0	0	0	0	67	1	0	0	0	0	5.42178	15.7926	
728246	4774	152	41	0	1	32	2.67339	0.012896	0.0059562	3.09697	0.0824121	0.0307282	5000	194	42	1	418	1353	16	5	1	1	1	0	1	1	0	0.0009927	0.00512136	0	0	0	1	1	0	0	0	0	0	68	1	0	0	0	0	5.42269	15.7943	
728247	4769	148	49	0	2	32	2.62518	0.0130749	0.00588612	3.03916	0.0832714	0.0303225	5000	199	51	2	422	1354	17	10	2	2	1	0	2	2	0	0.00098102	0.00505374	0	0	0	2	1	0	0	0	0	0	68	1	0	1	0	0	5.42361	15.7965	
728248	4769	147	46	0	6	32	2.57705	0.0132634	0.00584173	2.98202	0.08361	0.0299165	5000	199	52	6	419	1355	15	8	5	5	5	0	5	5	0	0.000973622	0.00498608	0	0	0	5	5	0	0	0	0	0	68	3	0	1	1	0	5.42472	15.7984	
728249	4765	152	47	0	3	33	2.52929	0.0131372	0.00590455	2.92592	0.0828413	0.0297567	5000	202	50	3	420	1364	17	6	1	1	1	0	1	1	0	0.000984092	0.00495945	0	0	0	1	1	0	0	0	0	0	68	1	0	0	0	0	5.42583	15.802	
728250	4766	154	45	0	1	34	2.48173	0.012966	0.00597993	2.87144	0.0801034	0.0301606	5000	200	46	1	421	1366	22	7	1	1	1	0	1	1	0	0.000996656	0.00502676	0	0	0	1	1	0	0	0	0	0	68	0	1	0	0	0	5.42735	15.8051	
728251	4763	154	45	1	4	33	2.43425	0.0129347	0.00603775	2.81645	0.0780926	0.030582	5000	204	50	5	422	1371	18	10	5	4	4	0	4	4	0	0.00100629	0.005097	0	0	0	4	4	0	0	0	0	0	70	2	0	1	1	0	5.42781	15.8061	
728252	4755	158	48	1	4	34	2.38702	0.0129171	0.00606935	2.76236	0.0755871	0.0308699	5000	211	53	5	426	1385	22	9	2	2	2	0	2	2	0	0.00101156	0.00514499	0	0	0	2	2	0	0	0	0	0	70	0	0	1	1	0	5.42972	15.809	
728253	4745	161	47	1	10	36	2.33958	0.0133736	0.0060887	2.70754	0.0741594	0.0311233	5000	219	58	11	425	1380	25	12	9	9	9	0	9	9	0	0.00101478	0.00518722	0	0	0	9	9	0	0	0	0	0	71	4	1	2	2	0	5.43284	15.8122	
728254	4737	165	50	1	4	43	2.29271	0.0134432	0.00619221	2.65291	0.0725038	0.0317365	5000	220	55	5	428	1388	17	6	1	1	1	0	1	1	0	0.00103203	0.00528941	0	0	0	1	1	0	0	0	0	0	71	0	0	0	1	0	5.43355	15.8147	
728255	4733	169	50	1	4	43	2.24612	0.0135469	0.00629105	2.59776	0.0716383	0.0324323	5000	224	55	5	429	1395	14	6	1	1	1	0	1	1	0	0.00104851	0.00540539	0	0	0	1	1	0	0	0	0	0	71	1	0	0	0	0	5.43466	15.8167	
728256	4729	163	56	1	4	47	2.20011	0.0133831	0.00640145	2.54436	0.0691342	0.0334199	5000	224	61	5	432	1399	20	14	4	4	3	0	3	4	0	0.00106691	0.00556999	0	0	0	4	3	0	0	0	0	0	72	1	1	1	1	1	5.43757	15.8204	
728257	4730	162	54	1	4	49	2.15401	0.013715	0.00645678	2.48734	0.070941	0.0341233	5000	221	59	5	431	1395	15	5	3	3	3	0	3	3	0	0.00107613	0.00568722	0	0	0	3	3	0	0	0	0	0	72	1	1	0	1	0	5.43868	15.8226	
728258	4729	162	54	0	5	50	2.10856	0.013835	0.00643964	2.43119	0.0730719	0.0340766	5000	221	59	5	427	1393	16	9	5	5	4	0	5	5	0	0.00107327	0.00567943	0	0	0	5	4	0	0	0	0	0	72	3	0	1	1	0	5.42768	15.7851	
728259	4729	163	51	0	7	50	2.06336	0.0141092	0.00641732	2.37682	0.0740428	0.0338721	5000	221	58	7	427	1396	16	4	4	4	3	0	4	4	0	0.00106955	0.00564535	0	0	0	4	3	0	0	0	0	0	72	2	2	0	0	0	5.42879	15.7873	
728260	4722	172	48	0	7	51	2.01941	0.01354	0.00639373	2.32775	0.0701605	0.0337177	5000	227	55	7	426	1396	17	7	3	3	3	0	3	3	0	0.00106562	0.00561962	0	0	0	3	3	0	0	0	0	0	71	1	0	1	1	0	5.42949	15.7894	
728261	4723	168	51	0	2	56	1.97608	0.0127545	0.00640207	2.27986	0.0653391	0.0338413	5000	221	53	2	426	1398	14	5	1	1	1	0	1	1	0	0.00106701	0.00564022	0	0	0	1	1	0	0	0	0	0	70	1	0	0	0	0	5.43069	15.7913	
728262	4726	166	49	0	3	56	1.93296	0.0122192	0.0064061	2.23065	0.062393	0.0339522	5000	218	52	3	424	1389	16	8	3	3	3	0	3	3	0	0.00106768	0.00565869	0	0	0	3	3	0	0	0	0	0	69	2	0	0	1	0	5.4312	15.7931	
728263	4725	170	47	0	2	56	1.89043	0.0116016	0.00637989	2.18338	0.0584641	0.0336662	5000	219	49	2	424	1393	15	5	2	2	2	0	2	2	0	0.00106332	0.00561103	0	0	0	2	2	0	0	0	0	0	68	0	1	1	0	0	5.43267	15.7954	
728264	4721	178	43	0	4	54	1.84828	0.0110893	0.00635019	2.13642	0.0549568	0.0332291	5000	225	47	4	424	1390	14	6	3	3	3	0	3	3	0	0.00105836	0.00553818	0	0	0	3	3	0	0	0	0	0	68	2	0	1	0	0	5.43258	15.7967	
728265	4726	172	45	1	3	53	1.80673	0.0105262	0.00628733	2.08878	0.0527122	0.0328259	5000	221	49	4	424	1395	14	7	2	1	1	0	1	1	0	0.00104789	0.00547099	0	0	0	1	1	0	0	0	0	0	67	1	0	0	0	0	5.43229	15.7987	
728266	4728	175	43	1	1	52	1.76579	0.00991184	0.00619329	2.04243	0.0497433	0.0324786	5000	220	45	2	427	1394	13	4	0	0	0	0	0	0	0	0.00103222	0.0054131	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	5.4328	15.8002	
728267	4727	175	45	1	3	49	1.7251	0.00950785	0.0061772	1.99481	0.0485533	0.0322777	5000	224	49	4	426	1401	19	7	2	2	2	0	2	2	0	0.00102953	0.00537961	0	0	0	2	2	0	0	0	0	0	66	2	0	0	0	0	5.43327	15.8033	
728268	4729	172	47	0	4	48	1.68506	0.00900171	0.00617075	1.94902	0.0458739	0.032394	5000	223	51	4	425	1406	18	8	4	4	4	0	4	4	0	0.00102846	0.005399	0	0	0	4	4	0	0	0	0	0	66	3	0	1	0	0	5.43438	15.806	
728269	4726	176	47	0	2	49	1.64558	0.00856699	0.00610883	1.90409	0.0432715	0.0322616	5000	225	49	2	427	1413	17	6	1	1	1	0	1	1	0	0.00101814	0.00537694	0	0	0	1	1	0	0	0	0	0	67	0	1	0	0	0	5.43569	15.8082	
728270	4717	179	50	0	4	50	1.60658	0.00828286	0.00600199	1.86001	0.0407791	0.0318705	5000	233	54	4	429	1423	24	9	4	4	4	0	4	4	0	0.00100033	0.00531175	0	0	0	4	4	0	0	0	0	0	67	0	1	2	1	0	5.4388	15.8127	
728271	4711	178	54	1	4	52	1.56806	0.00815281	0.00586599	1.81589	0.0392359	0.0312796	5000	237	59	5	429	1422	17	11	3	2	2	0	2	2	0	0.000977665	0.00521326	0	0	0	2	2	0	0	0	0	0	66	1	0	0	1	0	5.43951	15.8157	
728272	4710	180	52	1	2	55	1.53026	0.00795413	0.00569036	1.77201	0.0382463	0.0306316	5000	235	55	3	429	1426	16	4	1	1	1	0	1	1	0	0.000948393	0.00510526	0	0	0	1	1	0	0	0	0	0	66	1	0	0	0	0	5.44042	15.8177	
728273	4711	182	51	0	1	55	1.49319	0.00764733	0.00551688	1.72991	0.0361334	0.0300735	5000	234	52	1	429	1429	10	3	0	0	0	0	0	0	0	0.00091948	0.00501225	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	5.44113	15.8192	
728274	4708	188	48	1	3	52	1.45646	0.0076323	0.00535947	1.68659	0.0358911	0.0296272	5000	240	52	4	427	1431	16	7	3	2	2	0	2	2	0	0.000893244	0.00493786	0	0	0	2	2	0	0	0	0	0	66	2	0	0	0	0	5.44244	15.8208	
728275	4714	186	47	2	1	50	1.42049	0.00739576	0.00529709	1.64409	0.0354808	0.0293027	5000	236	50	3	427	1432	13	5	2	1	1	0	1	1	0	0.000882848	0.00488379	0	0	0	1	1	0	0	0	0	0	65	1	0	0	0	0	5.44275	15.8229	
728276	4714	191	41	2	3	49	1.38513	0.00719702	0.00525725	1.60229	0.0354312	0.0286959	5000	237	46	5	428	1428	16	6	3	3	2	0	3	3	0	0.000876208	0.00478265	0	0	0	3	2	0	0	0	0	0	64	3	0	0	0	0	5.44406	15.8249	
728277	4715	187	41	2	7	48	1.35032	0.0070172	0.00530734	1.56113	0.0353846	0.0282459	5000	237	50	9	427	1433	20	12	6	6	6	0	6	6	0	0.000884557	0.00470765	0	0	0	6	6	0	0	0	0	0	64	1	2	2	1	0	5.44507	15.8274	
728278	4722	178	46	2	3	49	1.31635	0.00666201	0.00537054	1.52093	0.034742	0.0282349	5000	229	51	5	429	1438	10	6	1	1	1	0	1	1	0	0.00089509	0.00470582	0	0	0	1	1	0	0	0	0	0	64	0	0	1	0	0	5.44576	15.8289	
