"param_id","prop_relapse"
7862,0.829850746268657
7863,0.80734942378778
7864,0.80794701986755
7865,0.817518248175182
7866,0.81854583772392
7867,0.819587628865979
7868,0.810441267868241
7869,0.819041614123581
787,0.88093471810089
7870,0.816826411075612
7871,0.819331333047578
7872,0.821077896574296
7873,0.802433628318584
