"param_id","prop_relapse"
6516,0.900391319815012
6517,0.896330602066263
6518,0.89402560455192
6519,0.884615384615385
652,0.884254431699687
6520,0.903585102680125
6521,0.892001474382602
6522,0.902599653379549
6523,0.886274509803922
6524,0.889486903480445
6525,0.89323467230444
6526,0.894793152639087
6527,0.898953446409239
