"param_id","prop_relapse"
3556,0.895221238938053
3557,0.894430287586458
3558,0.886164623467601
3559,0.899082568807339
356,0.876842105263158
3560,0.883805374001452
3561,0.888966725043783
3562,0.896673743807502
3563,0.886720111537121
3564,0.89592123769339
3565,0.890806622050018
3566,0.892025405786874
3567,0.902792506185931
