"param_id","prop_relapse"
9278,0.534190472993387
9279,0.539057002111189
928,0.801055966209081
9280,0.543037889494582
9281,0.536275268238539
9282,0.539690616731122
9283,0.541708813810776
9284,0.54352405544985
9285,0.540117683072004
9286,0.543708136411547
9287,0.53774233466245
9288,0.536819421529344
9289,0.543182726909236
