"param_id","prop_relapse"
1309,0.814393939393939
131,0.885280621249559
1310,0.811955420466059
1311,0.812385039852851
1312,0.804749894913829
1313,0.822250104558762
1314,0.807942708333333
1315,0.807716904711149
1316,0.790188999787641
1317,0.818327330932373
1318,0.80115990057995
1319,0.811277569704536
132,0.88604571818492
