"param_id","eir_equil","sig_het","ff","trial_duration","trial_PQ_eff_stratum_1","trial_PQ_eff_stratum_2","trial_PQ_prop_stratum_1","trial_PQ_prop_stratum_2","trial_PQ_proph","is_LLIN_distributed","is_IRS_administered","eff_cph_recurrent_LM","eff_cph_recurrent_PCR","eff_cph_any_relapse_LM","eff_cph_any_relapse_PCR","eff_cph_relapse_LM_trial","eff_cph_relapse_PCR_trial","eff_cph_relapse_LM_all","eff_cph_relapse_PCR_all","eff_incid_recurrent_PCR","eff_incid_recurrent_LM","eff_incid_recurrent_D","eff_incid_any_relapse_PCR","eff_incid_any_relapse_LM","eff_incid_any_relapse_D","eff_incid_relapse_PCR","eff_incid_relapse_LM","eff_incid_relapse_D","eff_risk_relapse_PCR","eff_risk_relapse_LM","eff_risk_relapse_D"
3369,0.1,0,0.01538462,180,0.75,0,1,0,28,1,0,0.81860196620604,0.83937827063044,0.828588843257864,0.842763479053906,0.830868466824051,0.847009647830834,0.83608515451056,0.839216714064392,0.753879079721776,0.741996233521657,0.745410036719706,0.758472296933835,0.747003154574132,0.753390875462392,0.77176852352623,0.760786802030457,0.774752475247525,0.763586956521739,0.768571428571429,0.779527559055118
337,0.1,0,0.01538462,180,0.75,0,1,0,28,0,0,0.789359941831357,0.802962080458688,0.796556992516943,0.810849795703043,0.801016485824904,0.814826253704685,0.805259295799559,0.814525327709228,0.686674008810573,0.683552220137586,0.700729927007299,0.692477876106195,0.690326633165829,0.704156479217604,0.707615341856587,0.704545454545455,0.721472392638037,0.733695652173913,0.728429985855728,0.744186046511628
3370,0.1,0,0.01538462,180,0.75,0,1,0,28,1,0,0.81655135850753,0.834861536881515,0.821117613184132,0.837184061405923,0.821492162989352,0.838496790809629,0.840794474200765,0.843712387192389,0.730394267171444,0.733934673366834,0.748732685297691,0.735080802603037,0.739391304347826,0.75207299270073,0.740434497816594,0.744868821292776,0.759749693251534,0.764305177111717,0.768901569186876,0.765182186234818
3371,0.1,0,0.01538462,180,0.75,0,1,0,28,1,0,0.768501675861969,0.798417665635633,0.778905269080752,0.804793869330999,0.782268550930283,0.80796129431619,0.811091220903644,0.817225861567136,0.709895621519083,0.696096564678121,0.718696318841582,0.713425992262502,0.699353161525393,0.720359234385183,0.726402928461936,0.714434410076037,0.737942150149872,0.736559139784946,0.738264580369844,0.74373795761079
3372,0.1,0,0.01538462,180,0.75,0,1,0,28,1,0,0.794946396945409,0.81252256652445,0.803249142046237,0.81823768555697,0.807750031478241,0.821949949263374,0.823485229583849,0.829109817177702,0.708279708279708,0.708068853166892,0.723195557366412,0.711531704615278,0.711774849751197,0.730609397276064,0.722574748661705,0.724375168819613,0.744717966374017,0.74931129476584,0.748923959827834,0.765407554671968
3373,0.1,0,0.01538462,180,0.75,0,1,0,28,1,0,0.769099540957936,0.806666208859543,0.770967594973087,0.808125649531275,0.776674667109677,0.813727290338991,0.817713238657548,0.827183763202325,0.689649569409089,0.685769523934519,0.70697280558639,0.693241839851536,0.689689702394022,0.711032551995377,0.705002109482122,0.702279959279582,0.727757401595644,0.734584450402145,0.733050847457627,0.736947791164659
3374,0.1,0,0.01538462,180,0.75,0,1,0,28,1,0,0.788496157276249,0.818050544466048,0.792564562559266,0.819152764998414,0.793379364765809,0.819869886298111,0.826601642691501,0.831498102981572,0.705450590762621,0.69625,0.703032104637336,0.707727909482759,0.698205918618989,0.707929594272076,0.718743909041689,0.710147551146931,0.72210071942446,0.744121715076072,0.743919885550787,0.745867768595041
3375,0.1,0,0.01538462,180,0.75,0,1,0,28,1,0,0.792371255983669,0.816029142257679,0.796107865749829,0.81916134982954,0.801238570677726,0.824567804783916,0.828574568963205,0.832497810219075,0.728395061728395,0.722395508421709,0.730631704410012,0.733153638814016,0.727614276768942,0.734131736526946,0.755135135135135,0.749371859296482,0.763505402160864,0.74828060522696,0.752503576537911,0.772908366533865
3376,0.1,0,0.01538462,180,0.75,0,1,0,28,1,0,0.768398355779994,0.802401384308557,0.774711953764206,0.805298739319653,0.776047754222595,0.807603989596498,0.808061639215106,0.81284576115617,0.720151269584009,0.722704714640199,0.728950403690888,0.723185265438786,0.725746268656716,0.733796296296296,0.731270358306189,0.733167082294264,0.741860465116279,0.731607629427793,0.733997155049787,0.730097087378641
3377,0.1,0,0.01538462,180,0.75,0,1,0,28,1,0,0.82835495375912,0.840314365720917,0.836956068547448,0.842020859980687,0.838797025028255,0.845019028832505,0.84450102185152,0.849828318875399,0.748394114591298,0.749904511809274,0.76963915279455,0.75193057981729,0.753484828111694,0.775431756338678,0.766671564362603,0.769725728242384,0.797631566584635,0.769640479360852,0.772663877266388,0.792156862745098
3378,0.1,0,0.01538462,180,0.75,0,1,0,28,1,0,0.784033060139398,0.800806430449085,0.786154892762431,0.80448273503427,0.78634551343992,0.805276909398867,0.799639468385859,0.801698864211758,0.698517298187809,0.694058154235145,0.707228915662651,0.7,0.69529262086514,0.707878787878788,0.718732629238466,0.716848174247277,0.734394124847001,0.720647773279352,0.72752808988764,0.727272727272727
3379,0.1,0,0.01538462,180,0.75,0,1,0,28,1,0,0.784476349894097,0.806523739064153,0.789697388283983,0.808338293489299,0.79515362536891,0.813712201685432,0.820106189604072,0.820990084407707,0.682899833978971,0.685478757133798,0.691656590084643,0.684474123539232,0.687261146496815,0.69501822600243,0.712367095691102,0.716207559256887,0.735042735042735,0.72972972972973,0.733893557422969,0.738878143133462
338,0.1,0,0.01538462,180,0.75,0,1,0,28,0,0,0.801307236711555,0.814726307854442,0.804123293356626,0.818372515616455,0.804056100924489,0.821406515275618,0.826584573619145,0.833070503520771,0.70786,0.708728287841191,0.702650588235294,0.712318454001089,0.712163125,0.704921708185053,0.735284222100055,0.737337326607818,0.736790419161677,0.742547425474255,0.742574257425743,0.752918287937743
3380,0.1,0,0.01538462,180,0.75,0,1,0,28,1,0,0.743435812606236,0.777737355005562,0.747053204787532,0.78117739925955,0.747845619122461,0.783574269641966,0.774819053493163,0.783854602993216,0.661104865357803,0.660513226404699,0.664327789327789,0.663713068087718,0.663741411314227,0.664724965929785,0.674434457043153,0.673941042019218,0.67967967967968,0.69606512890095,0.698005698005698,0.6796875
3381,0.1,0,0.01538462,180,0.75,0,1,0,28,1,0,0.768501814617528,0.778328474912229,0.774069479571133,0.781929685730113,0.776728123401402,0.788298436721373,0.792660275277976,0.805603826086446,0.694379539991045,0.695046500035246,0.723567573102409,0.697358828587027,0.698880454426789,0.731438486729557,0.713530830092736,0.715717963441114,0.750055803160789,0.71939477303989,0.716176470588235,0.744897959183674
3382,0.1,0,0.01538462,180,0.75,0,1,0,28,1,0,0.7973405364717,0.819970917147321,0.800756934422494,0.821488584895339,0.802188162594495,0.826556373443404,0.826657475691687,0.828431146639423,0.693845935712898,0.689199970549434,0.689225635594511,0.6956094838784,0.690961504367825,0.689778381599566,0.708563654909586,0.702947966385445,0.70796911619379,0.740208877284595,0.745923913043478,0.746031746031746
3383,0.1,0,0.01538462,180,0.75,0,1,0,28,1,0,0.817693868809509,0.825319139865854,0.822072429934733,0.827431067401226,0.825461585253987,0.831254782477941,0.829072989697303,0.836913210659571,0.710821933044155,0.7063646561134,0.71553003657641,0.716954583730005,0.712827581680041,0.725262255095191,0.734529049597543,0.731624890455894,0.746157640894483,0.754716981132076,0.753867791842475,0.771593090211132
