"param_id","eir_equil","sig_het","ff","trial_duration","trial_PQ_eff_stratum_1","trial_PQ_eff_stratum_2","trial_PQ_prop_stratum_1","trial_PQ_prop_stratum_2","trial_PQ_proph","is_LLIN_distributed","is_IRS_administered","eff_cph_recurrent_LM","eff_cph_recurrent_PCR","eff_cph_any_relapse_LM","eff_cph_any_relapse_PCR","eff_cph_relapse_LM_trial","eff_cph_relapse_PCR_trial","eff_cph_relapse_LM_all","eff_cph_relapse_PCR_all","eff_incid_recurrent_PCR","eff_incid_recurrent_LM","eff_incid_recurrent_D","eff_incid_any_relapse_PCR","eff_incid_any_relapse_LM","eff_incid_any_relapse_D","eff_incid_relapse_PCR","eff_incid_relapse_LM","eff_incid_relapse_D","eff_risk_relapse_PCR","eff_risk_relapse_LM","eff_risk_relapse_D"
8962,0.1,0,0.0111111111111111,730,0.75,0,1,0,28,1,0,0.785412730545329,0.814964178797327,0.788840129250002,0.818663668285127,0.789360759821209,0.818883100704825,0.81342216676491,0.820350714095119,0.730561726436052,0.731413994169096,0.758964143426295,0.733247835844822,0.733603537214444,0.762575452716298,0.743101182654402,0.743860974688326,0.775945017182131,0.761194029850746,0.758041958041958,0.761824324324324
8963,0.1,0,0.0111111111111111,730,0.75,0,1,0,28,1,0,0.774085396281059,0.79292197885541,0.787641580840144,0.801481941539305,0.798436143954573,0.814561952048054,0.810634191794226,0.820700669442937,0.723056291325239,0.716326006748252,0.733604742151751,0.732498449552713,0.726528470891981,0.744698186558652,0.758116480338703,0.752539039928028,0.773552084693389,0.767690253671562,0.76551724137931,0.770247933884298
8964,0.1,0,0.0111111111111111,730,0.75,0,1,0,28,1,0,0.756333643410733,0.782333566773055,0.767566181018746,0.791034902110368,0.781288592861222,0.802424585846855,0.802869574094481,0.807479774051664,0.65973377703827,0.657937277723893,0.659655831739962,0.669565217391304,0.668302257114818,0.670967741935484,0.700404858299595,0.699088145896656,0.713060686015831,0.729695431472081,0.732119635890767,0.740279937791602
8965,0.1,0,0.0111111111111111,730,0.75,0,1,0,28,1,0,0.744765171577496,0.776092150533095,0.753446376427024,0.782147511340638,0.765228289462076,0.790361133163644,0.791310595339306,0.797789523563333,0.707923220671096,0.703382752002988,0.702506244562319,0.713835534731057,0.709193386398045,0.709386806161,0.729774617666994,0.725990716981708,0.73254197222763,0.72911051212938,0.728671328671329,0.728314238952537
8966,0.1,0,0.0111111111111111,730,0.75,0,1,0,28,1,0,0.752342086256964,0.781239343638162,0.760076409673688,0.784349931398847,0.773631007059466,0.79370875622068,0.787647715336197,0.792450078187271,0.673866976474005,0.6744,0.678713567839196,0.68440281855549,0.685241919020075,0.690952259707193,0.710792055371652,0.710338799720865,0.713274025974026,0.707446808510638,0.707713125845737,0.709576138147567
8967,0.1,0,0.0111111111111111,730,0.75,0,1,0,28,1,0,0.789011850423758,0.811269551618182,0.794597048929327,0.81264424512016,0.803303043409113,0.821253135217568,0.814845022404176,0.821397912199316,0.746942341292953,0.74982864976011,0.750508474576271,0.752058823529412,0.755886426592798,0.758549931600547,0.764829870520927,0.768822905620361,0.77793199167245,0.766490765171504,0.766393442622951,0.774140752864157
8968,0.1,0,0.0111111111111111,730,0.75,0,1,0,28,1,0,0.779337931231504,0.815919594743824,0.785525478911427,0.817162094444295,0.794853256274273,0.825380951656291,0.816759534423669,0.826359546408716,0.712708746108123,0.70889844525306,0.696950032446463,0.71931330472103,0.71505016722408,0.705766710353866,0.750583430571762,0.74778156996587,0.746,0.758620689655172,0.754966887417219,0.753125
8969,0.1,0,0.0111111111111111,730,0.75,0,1,0,28,1,0,0.761217454927967,0.788535423359683,0.767527697512573,0.790513651696505,0.78489535875981,0.806108183211024,0.804610664251197,0.807897756249411,0.728663919952913,0.729023383768913,0.753494282083863,0.738031519476658,0.738359972202919,0.765083440308087,0.764974156278504,0.765541740674956,0.79242819843342,0.759731543624161,0.759284731774415,0.757723577235772
897,0.1,0,0.0333333333333333,180,0.75,0,1,0,28,1,0,0.8061658896732,0.844146078677352,0.80614576600636,0.845444570605908,0.807997015354748,0.847083240515243,0.850025066684316,0.856899786154627,0.73149831212672,0.726241569589209,0.734929078014184,0.732621713095548,0.727496159754224,0.736654804270463,0.735139400315623,0.730912476722533,0.73803071364047,0.745920745920746,0.744047619047619,0.742805755395683
8970,0.1,0,0.0111111111111111,730,0.75,0,1,0,28,1,0,0.772425772006517,0.795458656854085,0.774480354014171,0.801861062860803,0.791734284459987,0.816206774531767,0.795444103515975,0.803521041595436,0.660140422942071,0.662926943253141,0.684858359937224,0.669875293572823,0.671924331484166,0.690496140784787,0.706935718005829,0.709304762534003,0.730962645814131,0.737467018469657,0.733333333333333,0.74025974025974
