"param_id","eir_equil","sig_het","ff","trial_duration","trial_PQ_eff_stratum_1","trial_PQ_eff_stratum_2","trial_PQ_prop_stratum_1","trial_PQ_prop_stratum_2","trial_PQ_proph","is_LLIN_distributed","is_IRS_administered","eff_cph_recurrent_LM","eff_cph_recurrent_PCR","eff_cph_any_relapse_LM","eff_cph_any_relapse_PCR","eff_cph_relapse_LM_trial","eff_cph_relapse_PCR_trial","eff_cph_relapse_LM_all","eff_cph_relapse_PCR_all","eff_incid_recurrent_PCR","eff_incid_recurrent_LM","eff_incid_recurrent_D","eff_incid_any_relapse_PCR","eff_incid_any_relapse_LM","eff_incid_any_relapse_D","eff_incid_relapse_PCR","eff_incid_relapse_LM","eff_incid_relapse_D","eff_risk_relapse_PCR","eff_risk_relapse_LM","eff_risk_relapse_D"
9055,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.501015796469245,0.423910074735324,0.609142429462243,0.584964252865501,0.631885778070361,0.621093368835554,0.732698637847011,0.607476934679561,0.479724873627331,0.679953464845726,0.842421052631579,0.605519508115195,0.742430363036304,0.846461538461538,0.717900388098318,0.832067307692308,0.882588235294118,0.116161616161616,0.7146529562982,0.882352941176471
9056,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.241151808587914,0.325760987451459,0.492010824240596,0.544732906913993,0.604796300003406,0.594990843573734,0.672918529663272,0.540346985076618,0.474219497501683,0.584845250800427,0.466666666666667,0.60804112355425,0.678796361091673,0.681818181818182,0.721334984681572,0.764067127344521,0.625,0.121212121212121,0.657068062827225,0.6
9057,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.480384798535824,0.381870344711444,0.575572157237834,0.571534269649489,0.681372865760692,0.576589746688339,0.737807459802228,0.581359790163992,0.478005612974938,0.647426906232419,0.783567351134919,0.608723932558482,0.71011119889434,0.878666545333212,0.733298650545364,0.8211494937407,0.94994994994995,0.147887323943662,0.721518987341772,0.944444444444444
9058,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.455427348445611,0.387475929628353,0.615513064105213,0.599745755960615,0.654544257462611,0.632450675414251,0.732571108442143,0.580534201549118,0.479828632581904,0.66480547112462,0.771885714285714,0.610507288369812,0.743929777177583,0.769692307692308,0.725828395536745,0.822167478091529,0.789894736842105,0.114026236125126,0.709424083769634,0.764705882352941
9059,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.489368324986808,0.387562507538574,0.590224085262704,0.59033794281454,0.673752695572014,0.630372746326064,0.739218228266718,0.591822984798338,0.488963857739093,0.65518181804331,0.346139242690967,0.615680838926669,0.717784672089308,0.369685474948633,0.728311085777727,0.772237199320533,0.786143286143286,0.129162462159435,0.704081632653061,0.785714285714286
906,1,0,0.01538462,180,0.75,0,1,0,28,0,0,0.635775437883007,0.62696149273078,0.719484432499751,0.723686354983888,0.767848586601529,0.773694738354971,0.780939796841648,0.797422124864161,0.617170626349892,0.63891577928364,0.561643835616438,0.675436003547148,0.698353690918747,0.622047244094488,0.728058510638298,0.749545178896301,0.669565217391304,0.668286755771567,0.702743902439024,0.711538461538462
9060,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.48015040526679,0.430956700743804,0.662345594999376,0.591218516517545,0.742716607516603,0.641721132450803,0.71166892766752,0.604286401364009,0.479796395077223,0.644014636696289,0.704545454545455,0.609871963081935,0.732686980609418,0.848484848484849,0.725069655932094,0.805668016194332,0.851851851851852,0.142137096774194,0.667597765363128,0.84
9061,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.374131653978924,0.356175447328826,0.500761000817142,0.568923227969983,0.542434540562923,0.628425465551175,0.668748303326502,0.581585716519322,0.472840268439248,0.575810660222046,0.588921432608807,0.609817236743094,0.654663777026149,0.709095610575991,0.725174703361304,0.755065686929414,0.799599198396794,0.131923464249748,0.652892561983471,0.791666666666667
9062,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.471696998507576,0.402916656575797,0.548521560655481,0.606137174453817,0.627355177706567,0.63074309134458,0.705404592295018,0.558373010684985,0.476506468233962,0.600846382096382,0.6337003670337,0.608464069450616,0.681605582190377,0.778000222444667,0.719363602998103,0.756835943448519,0.9001001001001,0.123232323232323,0.678191489361702,0.9
9063,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.483343722999844,0.386337456778312,0.590679626313603,0.580534981597349,0.618404022367559,0.647519649229996,0.752120037512326,0.599123521516782,0.473674985978688,0.703871292106586,0.742857142857143,0.602233872806018,0.769383697813121,0.76,0.723349102456095,0.839416058394161,0.722222222222222,0.121212121212121,0.727272727272727,0.705882352941176
9064,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.44747076078972,0.378272600389936,0.49186559235808,0.545016972710023,0.590033922468732,0.555984948697377,0.675063472424207,0.607777777305926,0.488232659108921,0.630861504907306,0.75,0.614625652930934,0.693877551020408,0.8,0.729062480217763,0.769063180827887,0.866666666666667,0.133802816901408,0.661971830985915,0.866666666666667
9065,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.391422800691365,0.388990444522758,0.546598379524114,0.587407735618171,0.735404621746316,0.626632913039379,0.706630312904444,0.543396597991101,0.474375672909232,0.640289844585287,0.64670552905847,0.607274336055446,0.715671655148959,0.582916249582916,0.723589985418189,0.794844349299795,0.624624624624625,0.13030303030303,0.66754617414248,0.6
