"param_id","eir_equil","sig_het","ff","trial_duration","trial_PQ_eff_stratum_1","trial_PQ_eff_stratum_2","trial_PQ_prop_stratum_1","trial_PQ_prop_stratum_2","trial_PQ_proph","is_LLIN_distributed","is_IRS_administered","eff_cph_recurrent_LM","eff_cph_recurrent_PCR","eff_cph_any_relapse_LM","eff_cph_any_relapse_PCR","eff_cph_relapse_LM_trial","eff_cph_relapse_PCR_trial","eff_cph_relapse_LM_all","eff_cph_relapse_PCR_all","eff_incid_recurrent_PCR","eff_incid_recurrent_LM","eff_incid_recurrent_D","eff_incid_any_relapse_PCR","eff_incid_any_relapse_LM","eff_incid_any_relapse_D","eff_incid_relapse_PCR","eff_incid_relapse_LM","eff_incid_relapse_D","eff_risk_relapse_PCR","eff_risk_relapse_LM","eff_risk_relapse_D"
9079,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.408911282363771,0.364646974465558,0.56216004336471,0.606970295503921,0.670513460950074,0.643694690490543,0.680003900922636,0.580315401478283,0.477295783948382,0.6404582622396,0.833166165162153,0.609904573244839,0.713596038291054,1,0.730237623254753,0.802343491863665,1,0.145015105740181,0.655913978494624,1
908,1,0,0.01538462,180,0.75,0,1,0,28,0,0,0.664874344779119,0.649017151924156,0.753452068917384,0.743919987614778,0.795974618297184,0.775113811539477,0.782582092234354,0.799185400730167,0.62161486512473,0.628505943269174,0.690632568051923,0.670612662334044,0.672434290486305,0.75202152507117,0.717100476765425,0.714571714571715,0.758306693790565,0.649823736780259,0.689458689458689,0.769911504424779
9080,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.346681200815521,0.335507012872462,0.486124324592565,0.592449348856035,0.583438836214557,0.64549527225059,0.688697389458822,0.569077837356789,0.466402739139739,0.610382800209754,0.735294117647059,0.600611167700713,0.683438155136268,0.85,0.724704336399474,0.760633036597428,0.933333333333333,0.150657229524772,0.671052631578947,0.933333333333333
9081,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.438606223393899,0.450795722331513,0.567139987212468,0.623552071591045,0.586150352194582,0.682625519839582,0.648227110648796,0.564978641228008,0.479391917293233,0.612655599324705,0.4672,0.611512476956971,0.669270454545455,0.476714285714286,0.724616962625809,0.725976241900648,0.308384615384615,0.136958710976838,0.618384401114206,0.307692307692308
9082,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.454898072264856,0.412577665515783,0.521014191834967,0.541873550001734,0.651898479756988,0.596788562842035,0.793167730304721,0.590073974257168,0.490318811683038,0.68601663759173,0.775285264406364,0.619573801155781,0.751311611988021,0.820332973639587,0.730752217673923,0.849376310660875,0.903128838321805,0.128902316213494,0.767220902612827,0.892857142857143
9083,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.450277847145291,0.349399424439049,0.575087918044048,0.60838261239256,0.651731799860921,0.63869193895765,0.72121949995083,0.59451497910851,0.478194623275557,0.630987354577643,0.479304347826087,0.615074767638844,0.705257333333333,0.572285714285714,0.732623865194958,0.788848197343453,0.8004,0.141993957703928,0.699745547073791,0.8
9084,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.566247739687998,0.41202999284978,0.718386009251013,0.612976337361164,0.833588505018485,0.659462109269591,0.74536747788414,0.613242703983554,0.487568352286475,0.664303643724696,0.761108695652174,0.619776556119014,0.739006139154161,0.7669,0.743221031947262,0.809444759206799,0.8335,0.119312436804853,0.702842377260982,0.823529411764706
9085,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.55129074316502,0.401949475552405,0.648680619378411,0.590061339859628,0.723293008179543,0.641570651437492,0.718180241838563,0.569740606617799,0.483121637267707,0.668182035940222,0.570999570999571,0.607477158129205,0.728374892632448,0.785499785499785,0.715050575619131,0.7933417288256,0.888777666555444,0.134343434343434,0.67948717948718,0.882352941176471
9086,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.370770297985824,0.373786613885752,0.558268103604541,0.620389953222117,0.613691673163395,0.620125977975062,0.722580315959944,0.540029105548119,0.479642433130805,0.605839416058394,0.393939393939394,0.611609977324263,0.679699248120301,0.5,0.721827804311346,0.773305084745763,0.588235294117647,0.108519269776876,0.692307692307692,0.588235294117647
9087,100,0,0.01538462,180,0.75,0,1,0,28,0,1,0.48068849990636,0.403024501104909,0.598627061204105,0.576964677666918,0.733088713211498,0.593670981498073,0.724147241151383,0.574050426420201,0.47387304912538,0.681845637583893,0.762380952380952,0.601882087192229,0.75097403419886,0.833666666666667,0.715470648683366,0.793086684539768,0.87525,0.115035317860747,0.68,0.869565217391304
