"param_id","eir_equil","sig_het","ff","trial_duration","trial_PQ_eff_stratum_1","trial_PQ_eff_stratum_2","trial_PQ_prop_stratum_1","trial_PQ_prop_stratum_2","trial_PQ_proph","is_LLIN_distributed","is_IRS_administered","eff_cph_recurrent_LM","eff_cph_recurrent_PCR","eff_cph_recurrent_D","eff_cph_any_relapse_LM","eff_cph_any_relapse_PCR","eff_cph_relapse_LM_trial","eff_cph_relapse_PCR_trial","eff_cph_relapse_D_trial","eff_cph_relapse_LM_all","eff_cph_relapse_PCR_all","eff_cph_relapse_D_all","eff_incid_recurrent_PCR","eff_incid_recurrent_LM","eff_incid_recurrent_D","eff_incid_any_relapse_PCR","eff_incid_any_relapse_LM","eff_incid_any_relapse_D","eff_incid_relapse_PCR","eff_incid_relapse_LM","eff_incid_relapse_D","eff_incid_trial_PCR","eff_incid_trial_LM","eff_incid_trial_D","eff_risk_relapse_PCR","eff_risk_relapse_LM","eff_risk_relapse_D","eff_risk_trial_PCR","eff_risk_trial_LM","eff_risk_trial_D"
480,0.1,2,0.01538462,180,1,0,0.75,0.25,28,1,0,0.778258013611677,0.816928588659992,0.765049760799364,0.780178886227178,0.821586826057941,0.78416367907157,0.823797559524638,0.767160070181535,0.827572878852042,0.839306553684668,-0.229320762443444,0.716974025974026,0.7144,0.705423076923077,0.726752667313288,0.720956469165659,0.705949871465296,0.740583047525723,0.737329275715155,0.72965206185567,0.746562416107382,0.736918149466192,0.742703597122302,0.749363867684478,0.746938775510204,0.733188720173536,0.734463276836158,0.734496124031008,0.736842105263158
481,0.1,2,0.01538462,180,1,0,0.75,0.25,28,1,0,0.774244434506799,0.811711630887728,0.762104280262242,0.776883573694249,0.811462600071241,0.781001526682898,0.815003679233243,0.768317427616884,0.818895871742705,0.834070820157576,-0.000220081292130914,0.716358037055583,0.713391221374046,0.729799007444169,0.721906870229008,0.718428571428571,0.73401625,0.732216103896104,0.729505559189012,0.748056461731493,0.732060924369748,0.741173505275498,0.749205020920502,0.748335552596538,0.742857142857143,0.740425531914894,0.727138643067847,0.722772277227723,0.720183486238532
482,0.1,2,0.01538462,180,1,0,0.75,0.25,28,1,0,0.75889155184554,0.793124491591746,0.753249002131933,0.763251596483818,0.791299270539291,0.762770689427071,0.796090212493874,0.755215096619451,0.804205883482159,0.809389588373902,0.147264378661553,0.696776453055142,0.701791044776119,0.702776859504132,0.700047088607595,0.704606557377049,0.70413309352518,0.716924265842349,0.724689889025894,0.726996372430472,0.724846103038309,0.728953488372093,0.730886990801577,0.711590296495957,0.717985611510791,0.71948608137045,0.696793002915452,0.708086785009862,0.713968957871397
483,0.1,2,0.01538462,180,1,0,0.75,0.25,28,1,0,0.797153543857319,0.809077533227332,0.78904910023991,0.799693801142182,0.816195495848323,0.805437041998064,0.818142807850748,0.795926853207367,0.821347753828791,0.826192746244344,0.501148028388859,0.690160741885626,0.705423076923077,0.746285714285714,0.69702032308494,0.709946856772521,0.747578877005348,0.717433245382586,0.728917871222076,0.765417004048583,0.74521681723419,0.761450909090909,0.774088105726872,0.733243967828418,0.738197424892704,0.744394618834081,0.721481481481482,0.745454545454545,0.748218527315915
484,0.1,2,0.01538462,180,1,0,0.75,0.25,28,1,0,0.775268220302722,0.815606363578584,0.748255616466189,0.774603011356798,0.817877868683768,0.785469845926396,0.828871152365895,0.756467235639657,0.825158622556258,0.833314827792785,0.240944328605262,0.68992359082356,0.705986480349862,0.691507055030778,0.701301415427654,0.715603168954732,0.697640782851049,0.718648623939016,0.733655204482104,0.715844592410628,0.742444155112669,0.732908556191486,0.727520944467732,0.750332005312085,0.751066856330014,0.731543624161074,0.733238231098431,0.732394366197183,0.719047619047619
485,0.1,2,0.01538462,180,1,0,0.75,0.25,28,1,0,0.779926363924869,0.826079376417387,0.772015176642382,0.781392133656136,0.830256047246716,0.785790193704127,0.834316242087356,0.778856756428943,0.833185518017381,0.846004588100182,0.118844330571515,0.702786650142941,0.703549406505318,0.707671981130402,0.714150670457785,0.713906750636724,0.714363759365865,0.730333511851289,0.727600511458849,0.730400233456604,0.738591833348225,0.724999449448347,0.726478708489941,0.766182298546896,0.764285714285714,0.763948497854077,0.751461988304094,0.740518962075848,0.744292237442922
486,0.1,2,0.01538462,180,1,0,0.75,0.25,28,1,0,0.778152991558196,0.821097068201348,0.77213956756431,0.786275397646253,0.825916623149871,0.792660128168018,0.830999349779003,0.781457238212094,0.839888678798365,0.842056134365576,2.27572807265375e-08,0.702291722552717,0.714081118535271,0.720028291877873,0.713789280689038,0.723652366381042,0.725866827995614,0.737621795314767,0.749004913179416,0.753917604544231,0.75937791075108,0.755906453589274,0.758136963582337,0.761643835616438,0.768895348837209,0.75177304964539,0.740909090909091,0.72823779193206,0.735660847880299
487,0.1,2,0.01538462,180,1,0,0.75,0.25,28,1,0,0.796779032015352,0.818126180248145,0.773623072797257,0.805050274206409,0.828590014339042,0.806438556556999,0.830310681485168,0.779999064462105,0.827390184688838,0.834951047474452,0.109397395621589,0.719845631795317,0.714365677257552,0.696944651073091,0.726516967896278,0.720470308705603,0.6996996996997,0.747064661227751,0.744188633077522,0.727844555430762,0.7432245494261,0.757188817830911,0.739709992310289,0.753989361702128,0.756028368794326,0.742616033755274,0.735766423357664,0.745210727969349,0.733333333333333
488,0.1,2,0.01538462,180,1,0,0.75,0.25,28,1,0,0.786590470146899,0.804372725534349,0.777609870140605,0.796502150820393,0.821424699000254,0.797179135871878,0.826576937480035,0.78739503168154,0.811963952514156,0.822386883790679,-0.461841225682147,0.671258730939498,0.655796261682243,0.653697164948454,0.683708479678876,0.666579013906448,0.660053455019557,0.724801843317972,0.713748076923077,0.711750988142293,0.737105263157895,0.745625,0.752041606886657,0.736702127659574,0.738129496402878,0.722838137472284,0.715317919075145,0.731898238747554,0.734883720930233
489,0.1,2,0.01538462,180,1,0,0.75,0.25,28,1,0,0.801703792465452,0.83422318283611,0.807519958430295,0.806395433436797,0.834644772558205,0.808813104788314,0.837830097599464,0.812607698224983,0.83388903792864,0.845100931046204,0.199165901529341,0.740227610094013,0.740471869328494,0.770859277708593,0.746063991874048,0.743955362678239,0.77455919395466,0.762303664921466,0.760994263862333,0.796414852752881,0.767620376831821,0.773781902552204,0.788135593220339,0.757217847769029,0.756680731364276,0.78372591006424,0.755043227665706,0.754863813229572,0.775
