"param_id","eir_equil","sig_het","ff","trial_duration","trial_PQ_eff_stratum_1","trial_PQ_eff_stratum_2","trial_PQ_prop_stratum_1","trial_PQ_prop_stratum_2","trial_PQ_proph","is_LLIN_distributed","is_IRS_administered","eff_cph_recurrent_LM","eff_cph_recurrent_PCR","eff_cph_recurrent_D","eff_cph_any_relapse_LM","eff_cph_any_relapse_PCR","eff_cph_relapse_LM_trial","eff_cph_relapse_PCR_trial","eff_cph_relapse_D_trial","eff_cph_relapse_LM_all","eff_cph_relapse_PCR_all","eff_cph_relapse_D_all","eff_incid_recurrent_PCR","eff_incid_recurrent_LM","eff_incid_recurrent_D","eff_incid_any_relapse_PCR","eff_incid_any_relapse_LM","eff_incid_any_relapse_D","eff_incid_relapse_PCR","eff_incid_relapse_LM","eff_incid_relapse_D","eff_incid_trial_PCR","eff_incid_trial_LM","eff_incid_trial_D","eff_risk_relapse_PCR","eff_risk_relapse_LM","eff_risk_relapse_D","eff_risk_trial_PCR","eff_risk_trial_LM","eff_risk_trial_D"
2784,100,1,0.01538462,180,1,0,0.75,0.25,28,1,0,-0.00214588900319046,0.25757292943763,-0.0357366233776362,0.319649517779996,0.623966840881243,0.533972028781391,0.728013503535057,0.25759553924818,0.76358389380412,0.901057077980332,-1.57372596587008,0.283207227555054,0.309669522643819,0.427083333333333,0.518456444426276,0.483358934971838,0.510204081632653,0.751810020272227,0.738544474393531,0.851851851851852,0.13693131132917,0.150406504065041,0.349397590361446,0.744939271255061,0.758949880668258,0.833333333333333,0.0494216614090431,0.0604395604395604,0.155172413793103
2785,100,1,0.01538462,180,1,0,0.75,0.25,28,1,0,0.148939502569762,0.310195422404001,0.0830321182410442,0.440125775851291,0.606808970422274,0.588664495465352,0.756746087995617,0.336958141722011,0.798504099138892,0.913505171016578,-0.100851730837495,0.298938250928752,0.247344394822987,0.0395801206612018,0.527552371399321,0.510305202159962,0.694138583027472,0.776860500070848,0.774410228566184,0.764470352705647,0.13033762692077,0.064638408900704,-0.0616677283343949,0.770475227502528,0.788372093023256,0.764705882352941,0.0794148380355277,0.15,0.161290322580645
2786,100,1,0.01538462,180,1,0,0.75,0.25,28,1,0,0.363355226220101,0.279832025458622,0.327941202451593,0.497661828350921,0.60533989641101,0.729623685566623,0.73891934439099,0.567447352677167,0.795961171225389,0.890312180718068,-0.618903013698959,0.302383691547356,0.37983302598104,0.529883296003772,0.515257615412373,0.579750616373272,0.71767447939357,0.737178413238224,0.793729158722303,0.909182000364365,0.137350526208528,0.423786138830562,0.495130045036309,0.721995926680244,0.784444444444444,0.896551724137931,0.0561914672216441,0.354545454545454,0.414285714285714
2787,100,1,0.01538462,180,1,0,0.75,0.25,28,1,0,0.120781017111768,0.295158459034465,0.279459795094925,0.358932171068455,0.619466681553581,0.6671825998213,0.772840186137139,0.426367981629545,0.788201614046294,0.910561005263672,-0.000550602575761339,0.294952368147982,0.362551527905859,0.459229344286815,0.521708845292026,0.575244344100792,0.513026540053567,0.765592536676874,0.781977310067198,0.823352764529235,0.139148210285501,0.209526987304765,0.404467758898139,0.762677484787018,0.779661016949153,0.823529411764706,0.0453586497890295,0.128342245989305,0.353846153846154
2788,100,1,0.01538462,180,1,0,0.75,0.25,28,1,0,0.338206815229215,0.285043584983132,0.262309087967829,0.556090566836901,0.573867731830209,0.650925661582391,0.704272751163745,0.471737040403613,0.799676693439746,0.89814468441605,-0.335386018400277,0.295000224608059,0.407368641406741,0.51,0.526139656368608,0.60667511618082,0.792452830188679,0.750145264381174,0.770986745213549,0.935483870967742,0.142340713962946,0.379790940766551,0.449438202247191,0.735294117647059,0.777777777777778,0.923076923076923,0.0535714285714286,0.342222222222222,0.36231884057971
2789,100,1,0.01538462,180,1,0,0.75,0.25,28,1,0,0.326379768345304,0.361102180071873,0.406188725742077,0.563662481641892,0.660952884062687,0.734950412209216,0.803696453972013,0.503812420332065,0.850132606614486,0.908433254743907,0.000451023800981498,0.328917399892261,0.455760330578512,0.49051,0.54560885341074,0.639697775839512,0.714571428571429,0.775623425692695,0.838719435736677,0.821607142857143,0.186547194432362,0.34101052631579,0.432386363636364,0.751012145748988,0.840764331210191,0.807692307692308,0.0840248962655602,0.30188679245283,0.457142857142857
279,0.1,1,0.01538462,180,1,0,0.75,0.25,28,1,0,0.781115120413343,0.800615155041496,0.781401290127708,0.782809614082077,0.800340322601294,0.786118377616651,0.80356524113473,0.790590910310316,0.791866431288003,0.80006685644846,-0.590047459266095,0.696530295183843,0.697974217311234,0.734193548387097,0.699579831932773,0.699252801992528,0.73753280839895,0.71221086605702,0.715286624203822,0.766355140186916,0.733288318703579,0.762456546929316,0.776011560693642,0.713903743315508,0.715909090909091,0.759219088937093,0.714080459770115,0.734104046242775,0.752834467120181
2790,100,1,0.01538462,180,1,0,0.75,0.25,28,1,0,0.260770800425951,0.260903307713816,0.230625627391108,0.437507054875552,0.586272331700851,0.74538345431693,0.760062035596402,0.707000175778738,0.808912450613958,0.900791335649959,0.354761208194759,0.285047917212534,0.379184787710975,0.364273364273364,0.504937519435131,0.55234475992959,0.587369978674326,0.752146133356205,0.821863081719713,0.909181909181909,0.12604515948393,0.262643595976929,0.341835953600659,0.739572736520855,0.778869778869779,0.884615384615385,0.0566631689401889,0.224598930481283,0.183333333333333
2791,100,1,0.01538462,180,1,0,0.75,0.25,28,1,0,0.405395345648353,0.321024754145043,0.413389834397345,0.516122280764921,0.69232428311864,0.583479533484778,0.788887148925052,0.414870784035256,0.801888725219782,0.909472865833079,-0.899775811354457,0.317920896832722,0.438795986622074,0.596330275229358,0.522287706482942,0.568663594470046,0.694915254237288,0.764042475283779,0.741694352159468,0.758620689655172,0.174219093708755,0.452296819787986,0.56,0.764646464646465,0.790432801822323,0.75,0.0869565217391305,0.414634146341463,0.5
2792,100,1,0.01538462,180,1,0,0.75,0.25,28,1,0,0.253619151060408,0.32678714831484,0.373718943691372,0.414729698198899,0.610566067254698,0.650911118457143,0.76673376965669,0.517780163296483,0.806558525276183,0.904566665756169,-0.405960299160296,0.313007669284083,0.403681996090801,0.608306738397009,0.533844501315372,0.580175810268774,0.795887662988967,0.76236666112557,0.798608345629971,0.878544725084344,0.184176031420203,0.349953085061636,0.585709050227606,0.743667679837893,0.783410138248848,0.857142857142857,0.06478578892372,0.262626262626263,0.471428571428571
