"param_id","eir_equil","sig_het","ff","trial_duration","trial_PQ_eff_stratum_1","trial_PQ_eff_stratum_2","trial_PQ_prop_stratum_1","trial_PQ_prop_stratum_2","trial_PQ_proph","is_LLIN_distributed","is_IRS_administered","eff_cph_recurrent_LM","eff_cph_recurrent_PCR","eff_cph_recurrent_D","eff_cph_any_relapse_LM","eff_cph_any_relapse_PCR","eff_cph_relapse_LM_trial","eff_cph_relapse_PCR_trial","eff_cph_relapse_D_trial","eff_cph_relapse_LM_all","eff_cph_relapse_PCR_all","eff_cph_relapse_D_all","eff_incid_recurrent_PCR","eff_incid_recurrent_LM","eff_incid_recurrent_D","eff_incid_any_relapse_PCR","eff_incid_any_relapse_LM","eff_incid_any_relapse_D","eff_incid_relapse_PCR","eff_incid_relapse_LM","eff_incid_relapse_D","eff_incid_trial_PCR","eff_incid_trial_LM","eff_incid_trial_D","eff_risk_relapse_PCR","eff_risk_relapse_LM","eff_risk_relapse_D","eff_risk_trial_PCR","eff_risk_trial_LM","eff_risk_trial_D"
710,0.1,3,0.01538462,180,1,0,0.75,0.25,28,1,0,0.767304284155139,0.80813093398772,0.776432382480483,0.778356235298523,0.817276080836102,0.782549683524764,0.823864346147259,0.786467617488637,0.824968138231353,0.834257973995976,0.0685767244307289,0.679353515625,0.669178065311152,0.72087598944591,0.69372754491018,0.684248587570621,0.728181575433912,0.725498977505112,0.724093649775497,0.772078378378378,0.725839127471029,0.737751824817518,0.762037572254335,0.744340878828229,0.74468085106383,0.75626423690205,0.716332378223496,0.718367346938775,0.741258741258741
711,0.1,3,0.01538462,180,1,0,0.75,0.25,28,1,0,0.771763814544182,0.798699275743186,0.770229498109998,0.775667226556472,0.801549285453317,0.776476088853497,0.807722573090188,0.768124059186935,0.819140441948857,0.827031861918329,-0.288755990311842,0.694093891973751,0.693558474046279,0.697010869565217,0.702577319587629,0.69968253968254,0.696306429548564,0.72746553552492,0.726740403383214,0.728671328671329,0.726648351648352,0.737529691211401,0.744360902255639,0.742705570291777,0.747503566333809,0.730414746543779,0.710374639769452,0.724752475247525,0.740384615384615
712,0.1,3,0.01538462,180,1,0,0.75,0.25,28,1,0,0.768106919801506,0.806907740945836,0.760446237899445,0.782895667510228,0.813153306536861,0.788052241237856,0.823419875159738,0.775185575116388,0.827417481725832,0.833464074205238,-1.58882771123558,0.695419351942174,0.693564993069953,0.665094736157023,0.709496512404654,0.705102313294117,0.674178288549889,0.744462469913372,0.744225292690644,0.721588982642038,0.728765536500409,0.712678368785764,0.71308255277074,0.757009345794392,0.763610315186246,0.750566893424036,0.725547445255474,0.725773195876289,0.729857819905213
713,0.1,3,0.01538462,180,1,0,0.75,0.25,28,1,0,0.792291010491407,0.811551681062918,0.798502615581007,0.79836084201984,0.816952474376267,0.808051258737398,0.827135183524489,0.815634936325461,0.811460893258707,0.826442427497269,-0.0649105721053711,0.683623711340206,0.674494455316373,0.728789825970549,0.695987394957983,0.682636,0.737297150610583,0.720346524064171,0.704046039268788,0.764059782608696,0.745607843137255,0.750199759326113,0.766795355587808,0.74390243902439,0.739825581395349,0.768722466960352,0.724444444444444,0.745967741935484,0.762672811059908
714,0.1,3,0.01538462,180,1,0,0.75,0.25,28,1,0,0.787275056751174,0.810378594451443,0.778719191196407,0.795802314143832,0.818057471943854,0.79617557381888,0.823020183737264,0.784791550006179,0.822019773279715,0.830619636351109,-1.10741118338921,0.709710743801653,0.697689345314506,0.736235595390525,0.721027792343996,0.706571242680546,0.740596627756161,0.738618103910016,0.724320742213386,0.76509186351706,0.748641304347826,0.768065268065268,0.783519553072626,0.758021390374332,0.762931034482759,0.769058295964126,0.733624454148472,0.754940711462451,0.762910798122066
715,0.1,3,0.01538462,180,1,0,0.75,0.25,28,1,0,0.764668434369199,0.792068936077583,0.765924744789693,0.768179222502774,0.79554540711038,0.769990084435538,0.801169975943695,0.771897302977012,0.797363142794664,0.808939330169616,-0.19978344000474,0.667866323907455,0.672131147540984,0.70543615676359,0.675392670157068,0.676263595649392,0.710089399744572,0.708489054991991,0.71001300390117,0.751282051282051,0.716346153846154,0.732779097387173,0.756410256410256,0.723237597911227,0.722689075630252,0.75,0.710186513629842,0.727454909819639,0.74370709382151
716,0.1,3,0.01538462,180,1,0,0.75,0.25,28,1,0,0.788786309926774,0.810486835953909,0.784783507040846,0.804446887625234,0.815956726531541,0.805627891487858,0.826019568973751,0.799440237686118,0.815813684019157,0.829989816921593,-0.336028608312404,0.689481630598893,0.685064935064935,0.730245231607629,0.700205338809035,0.69676994067238,0.743835616438356,0.7325642370215,0.728370221327968,0.768698060941828,0.740179186767746,0.756892230576441,0.763636363636364,0.745046235138705,0.743478260869565,0.779775280898876,0.726618705035971,0.750511247443763,0.760765550239234
717,0.1,3,0.01538462,180,1,0,0.75,0.25,28,1,0,0.78633509301496,0.810446396215275,0.765678562988464,0.785798240821266,0.813304103004664,0.795517198500373,0.822643809587387,0.779079282192709,0.81744783389434,0.82901738947657,-0.0505442681334627,0.710835897435897,0.703787100814026,0.718163710777626,0.724653826132223,0.713589841269841,0.721552486187845,0.753691897654584,0.744532643826761,0.753994397759104,0.743176791808874,0.768871733966746,0.763514157973174,0.749329758713137,0.75,0.745762711864407,0.731166912850812,0.744329896907217,0.74
718,0.1,3,0.01538462,180,1,0,0.75,0.25,28,1,0,0.78691399989051,0.812863269716456,0.78185366334744,0.798526475368112,0.821928068754999,0.808199344783519,0.833253791716438,0.795693913758857,0.831885940729977,0.847572016402015,0.000592126907608348,0.687905829596413,0.693454214675561,0.6878125,0.702479452054795,0.703863468634686,0.698245501285347,0.742461538461539,0.740020793950851,0.731088426527958,0.736891672308734,0.735558823529412,0.740630527817404,0.758441558441558,0.753138075313807,0.754756871035941,0.724039829302987,0.737769080234834,0.744874715261959
719,0.1,3,0.01538462,180,1,0,0.75,0.25,28,1,0,0.803026431057067,0.834612441739069,0.806689107357158,0.806555001516344,0.83709802884209,0.809187460206665,0.845495293075412,0.809771774715751,0.838868303671803,0.853349473969452,-0.337539823919094,0.734329797492768,0.730909090909091,0.752688172043011,0.743765281173594,0.73635806253832,0.753920386007238,0.767361111111111,0.761934283942963,0.784503631961259,0.776196636481242,0.774520856820744,0.784287616511318,0.766414141414141,0.764945652173913,0.77962577962578,0.748271092669433,0.759152215799615,0.774834437086093
