"param_id","eir_equil","sig_het","ff","trial_duration","trial_PQ_eff_stratum_1","trial_PQ_eff_stratum_2","trial_PQ_prop_stratum_1","trial_PQ_prop_stratum_2","trial_PQ_proph","is_LLIN_distributed","is_IRS_administered","eff_cph_recurrent_LM","eff_cph_recurrent_PCR","eff_cph_recurrent_D","eff_cph_any_relapse_LM","eff_cph_any_relapse_PCR","eff_cph_relapse_LM_trial","eff_cph_relapse_PCR_trial","eff_cph_relapse_D_trial","eff_cph_relapse_LM_all","eff_cph_relapse_PCR_all","eff_cph_relapse_D_all","eff_incid_recurrent_PCR","eff_incid_recurrent_LM","eff_incid_recurrent_D","eff_incid_any_relapse_PCR","eff_incid_any_relapse_LM","eff_incid_any_relapse_D","eff_incid_relapse_PCR","eff_incid_relapse_LM","eff_incid_relapse_D","eff_incid_trial_PCR","eff_incid_trial_LM","eff_incid_trial_D","eff_risk_relapse_PCR","eff_risk_relapse_LM","eff_risk_relapse_D","eff_risk_trial_PCR","eff_risk_trial_LM","eff_risk_trial_D"
596,0.1,2,0.01538462,180,1,0,0.75,0.25,28,1,0,0.771290631085817,0.823245809499776,0.757436692315963,0.773578186198119,0.823965672103662,0.777518112212317,0.830871407163215,0.763989305783304,0.83473929644382,0.846761335953649,-0.0464574009619518,0.726589061716006,0.717147814910026,0.714241726618705,0.736137544574631,0.726459635416667,0.718364688856729,0.757215320910973,0.747208443271768,0.740286549707602,0.759201423487544,0.745247368421053,0.739934853420195,0.767785234899329,0.767004341534009,0.73838630806846,0.745588235294118,0.735099337748344,0.738903394255875
597,0.1,2,0.01538462,180,1,0,0.75,0.25,28,1,0,0.82450314335248,0.844959761463746,0.814214271983103,0.828461773298503,0.851290840440647,0.83356649171624,0.856998038228286,0.820601383502636,0.84512691141458,0.859603857317843,-0.270360608710186,0.759512128684346,0.751803386035508,0.749461110476105,0.767918935392314,0.757514077323147,0.751789041660986,0.784933448299785,0.772887242473617,0.767456135380664,0.762973676017154,0.785576750054683,0.789606839215194,0.784695201037613,0.78169014084507,0.783400809716599,0.770328102710414,0.781954887218045,0.784782608695652
598,0.1,2,0.01538462,180,1,0,0.75,0.25,28,1,0,0.814836352171898,0.818800770143238,0.812025742284846,0.821834279006922,0.829497689615168,0.823986402996147,0.83461785992944,0.817442011023505,0.834829174585066,0.843967556032393,-0.506830634773298,0.749868702290076,0.753534126487163,0.775320203303685,0.757614588722193,0.760087674714104,0.780425449871465,0.779223622047244,0.779424903722721,0.803050583657588,0.773953920220083,0.790989361702128,0.791934379457917,0.767881241565452,0.768901569186876,0.801295896328294,0.74702380952381,0.784431137724551,0.795871559633027
599,0.1,2,0.01538462,180,1,0,0.75,0.25,28,1,0,0.757032964419918,0.802815547716581,0.734169656162128,0.758127771576218,0.799862348160214,0.76576333792566,0.807210746083416,0.749747734563781,0.806685250223377,0.82796353978978,-0.42845629123544,0.714571714571715,0.693962240185805,0.661187371910564,0.720378221358614,0.701096559465658,0.668256936181465,0.734601769689489,0.717944312471676,0.691057343782312,0.711748583508474,0.70156777307873,0.692832465752071,0.739816031537451,0.729078014184397,0.720879120879121,0.716395864106351,0.708333333333333,0.700471698113208
6,0.1,0,0.01538462,180,1,0,0.75,0.25,28,1,0,0.785412400702348,0.820603300544406,0.781009331255101,0.787682100888825,0.820514084145838,0.789209727421786,0.822695010053151,0.785970787767741,0.820014732405883,0.827172937422884,-0.465928947171322,0.727784026996625,0.730519480519481,0.73375,0.729988726042841,0.732421875,0.737171464330413,0.745628877608573,0.748697916666667,0.757196495619524,0.759036144578313,0.770378874856487,0.753501400560224,0.752380952380952,0.756132756132756,0.765873015873016,0.747787610619469,0.746031746031746,0.750542299349241
60,0.1,0,0.01538462,180,1,0,0.75,0.25,28,1,0,0.795210389499664,0.8151837492167,0.792872227842587,0.797980968828537,0.81558526345164,0.803548031337909,0.819745523687254,0.800191938271361,0.817881977570935,0.82656264542555,-0.0684084907862572,0.692434210526316,0.695817490494297,0.714792899408284,0.698019801980198,0.701207883026065,0.718861209964413,0.722651933701657,0.726053639846743,0.75417661097852,0.735026041666667,0.744874715261959,0.75668449197861,0.740294511378849,0.738700564971751,0.760076775431862,0.731428571428571,0.74487895716946,0.750515463917526
600,0.1,3,0.01538462,180,1,0,0.75,0.25,28,1,0,0.783782527451436,0.807556497739426,0.801469337917487,0.791330121705964,0.813081766247919,0.797635845561401,0.818539178415892,0.812969904297695,0.81345437085505,0.824750547573167,-0.142318756023442,0.670681407035176,0.698391866913124,0.739714640198511,0.685443076923077,0.705808270676692,0.744936170212766,0.719064008394544,0.735258620689655,0.783864150943396,0.7327385976855,0.771928656361474,0.794611188811189,0.737683089214381,0.738880918220947,0.767241379310345,0.713881019830028,0.735353535353535,0.767123287671233
601,0.1,3,0.01538462,180,1,0,0.75,0.25,28,1,0,0.786677288452112,0.818602373957029,0.786214201807619,0.793482224189182,0.824147858163192,0.799979126268452,0.833371481799604,0.798989772444138,0.835875401467247,0.846502153771992,0.335265030100348,0.750863033873343,0.735504039776259,0.733258023106547,0.762095356964553,0.745229899497488,0.742193548387097,0.780557603686636,0.766815051020408,0.772954545454545,0.762914807302231,0.761259860788863,0.774188841201717,0.759308510638298,0.762589928057554,0.758849557522124,0.727272727272727,0.732534930139721,0.745327102803738
602,0.1,3,0.01538462,180,1,0,0.75,0.25,28,1,0,0.762979751573821,0.785655991096391,0.763721679927415,0.769222499843091,0.79130147236483,0.776822602040786,0.801098360545804,0.778765006900033,0.811506847421579,0.820753893233813,0.0492349712511692,0.678784860557769,0.678571428571429,0.696153846153846,0.69021190716448,0.685981308411215,0.700258397932817,0.718027734976888,0.716993051168667,0.739583333333333,0.709318497913769,0.736842105263158,0.744525547445255,0.732977303070761,0.734375,0.740576496674058,0.699270072992701,0.72,0.73536299765808
603,0.1,3,0.01538462,180,1,0,0.75,0.25,28,1,0,0.754531904557641,0.791402014931252,0.753208448868542,0.766560043427652,0.796597834111414,0.770744529475108,0.805917885746344,0.768302907176577,0.805590947451443,0.814901480866699,0.390019615906385,0.668487496602743,0.675950286668931,0.706330900795301,0.679985601879844,0.687031493717914,0.718067313333892,0.70058612846507,0.706997542643127,0.737937413288115,0.716349479313333,0.71284770266046,0.720636151392401,0.713720316622691,0.713881019830028,0.723451327433628,0.69811320754717,0.69672131147541,0.705882352941176
