"param_id","eir_equil","sig_het","ff","trial_duration","trial_PQ_eff_stratum_1","trial_PQ_eff_stratum_2","trial_PQ_prop_stratum_1","trial_PQ_prop_stratum_2","trial_PQ_proph","is_LLIN_distributed","is_IRS_administered","eff_cph_recurrent_LM","eff_cph_recurrent_PCR","eff_cph_any_relapse_LM","eff_cph_any_relapse_PCR","eff_cph_relapse_LM_trial","eff_cph_relapse_PCR_trial","eff_cph_relapse_LM_all","eff_cph_relapse_PCR_all","eff_incid_recurrent_PCR","eff_incid_recurrent_LM","eff_incid_recurrent_D","eff_incid_any_relapse_PCR","eff_incid_any_relapse_LM","eff_incid_any_relapse_D","eff_incid_relapse_PCR","eff_incid_relapse_LM","eff_incid_relapse_D","eff_risk_relapse_PCR","eff_risk_relapse_LM","eff_risk_relapse_D"
10933,1,0,0.01538462,180,1,0,0.75,0.25,28,1,1,0.736010426738601,0.767952440779808,0.750237203358209,0.781683958634781,0.765668436991989,0.797587979769992,0.814784160401896,0.855240780798478,0.705313731623397,0.704486827033219,0.687067796610169,0.722867290926703,0.726212389380531,0.697035714285714,0.736754590984975,0.741665445665446,0.717547169811321,0.746987951807229,0.742942050520059,0.706521739130435
10934,1,0,0.01538462,180,1,0,0.75,0.25,28,1,1,0.740284891469342,0.767690001766815,0.770329853549746,0.796285330379942,0.775674365308555,0.802642558260832,0.812617413124055,0.848593641785611,0.702363146874065,0.704449152542373,0.664285714285714,0.721150902969085,0.723634396971336,0.676470588235294,0.733396285804218,0.733407696597881,0.684210526315789,0.740521327014218,0.737960339943343,0.689655172413793
10935,1,0,0.01538462,180,1,0,0.75,0.25,28,1,1,0.676918283325208,0.756482601374844,0.704985279943681,0.778522440690676,0.731454471183723,0.792172588725525,0.807724977751939,0.851622288437892,0.693642687273261,0.681025173493308,0.801219659375688,0.710245197609819,0.698803280892833,0.80577592517891,0.720444240758341,0.709690858466753,0.79818528205625,0.746411483253589,0.734513274336283,0.780952380952381
10936,1,0,0.01538462,180,1,0,0.75,0.25,28,1,1,0.771562712660583,0.802544819600499,0.784478869908583,0.817455000673313,0.800406050168447,0.829897530939829,0.823244492774143,0.856827306165687,0.721665541577171,0.732805792163543,0.698714285714286,0.737055660377359,0.747486313337216,0.713401639344262,0.748151260504202,0.75416646562123,0.726769230769231,0.757396449704142,0.758771929824561,0.745098039215686
10937,1,0,0.01538462,180,1,0,0.75,0.25,28,1,1,0.731716296308209,0.769472394141524,0.764170324021112,0.799795452392508,0.784567544573132,0.813059585329553,0.835713077973294,0.858980198508293,0.71671388101983,0.719298245614035,0.701754385964912,0.73802541544477,0.738722905682484,0.716814159292035,0.752949106841928,0.758890898131404,0.740740740740741,0.753293413173653,0.764792899408284,0.724489795918367
10938,1,0,0.01538462,180,1,0,0.75,0.25,28,1,1,0.750451927933525,0.777115036809395,0.771869213728599,0.802127114535462,0.790184617780382,0.810567445653403,0.829658020043323,0.868843894943365,0.72101673899566,0.692307692307692,0.753521126760563,0.74352414454749,0.707865168539326,0.772058823529412,0.756316489361702,0.725538461538461,0.789473684210526,0.76196032672112,0.749644381223329,0.815126050420168
10939,1,0,0.01538462,180,1,0,0.75,0.25,28,1,1,0.662056221358708,0.75176884585182,0.686533287224407,0.788523804717985,0.694635207745877,0.799528164540152,0.823864740404825,0.854026520312849,0.703737465815861,0.676687464549064,0.470588235294118,0.724288840262582,0.696491228070175,0.459183673469388,0.741861979166667,0.716992665036675,0.472527472527473,0.750902527075812,0.758418740849195,0.571428571428571
1094,1,0,0.01538462,180,1,0,0.75,0.25,28,0,0,0.628562807185964,0.679447330458773,0.713116368128374,0.757724204419341,0.760523537215241,0.801917987055656,0.82783497221205,0.858913656982803,0.652168980875033,0.656034382566586,0.6374,0.708202839756592,0.71098449197861,0.731361344537815,0.760925950858297,0.758647571606476,0.784529411764706,0.761158021712907,0.760709010339734,0.789473684210526
10940,1,0,0.01538462,180,1,0,0.75,0.25,28,1,1,0.744339869416144,0.804604680932598,0.778471044670304,0.819073471513963,0.786240643362818,0.830382125693366,0.842937240133441,0.861821666907519,0.726507220216607,0.707609756097561,0.715801724137931,0.744621179376351,0.725099531615925,0.745868421052632,0.755849775784753,0.740393442622951,0.770871559633028,0.760975609756098,0.778425655976676,0.757894736842105
10941,1,0,0.01538462,180,1,0,0.75,0.25,28,1,1,0.728689306795922,0.780572799778853,0.73552590833573,0.801495737572767,0.757463118404119,0.815844437112593,0.815351762969616,0.855400052549631,0.689358997314235,0.685315,0.568228813559322,0.706878407350689,0.702352739726027,0.586620689655172,0.725251341964004,0.727919411764706,0.637530973451327,0.738067520372526,0.735166425470333,0.679611650485437
