"param_id","prop_relapse"
8037,0.882665517736608
8038,0.878688524590164
8039,0.876107469567096
804,0.79382741969347
8040,0.874310369217711
8041,0.87956571757262
8042,0.884620991253644
8043,0.882583170254403
8044,0.886144318018148
8045,0.882475861075083
8046,0.875318622095987
8047,0.882620831496988
8048,0.877079549582274
