"param_id","prop_relapse"
5744,0.378238341968912
5745,0.383282945928533
5746,0.378362793029961
5747,0.377155118640685
5748,0.379765395894428
5749,0.382923836000701
575,0.878368794326241
5750,0.379979879275654
5751,0.380964086428554
5752,0.379447630017277
5753,0.372497457143566
5754,0.374669598083051
5755,0.387833570992055
