"param_id","prop_relapse"
2842,0.301619221181843
2843,0.301733669914255
2844,0.301275658605502
2845,0.303745860927152
2846,0.304345072206739
2847,0.301610419874329
2848,0.30236557335794
2849,0.297479558290483
285,0.888623978201635
2850,0.30356072661142
2851,0.298346348185576
2852,0.299850913156914
2853,0.300603231004421
