"param_id","eir_equil","sig_het","ff","trial_duration","trial_PQ_eff_stratum_1","trial_PQ_eff_stratum_2","trial_PQ_prop_stratum_1","trial_PQ_prop_stratum_2","trial_PQ_proph","is_LLIN_distributed","is_IRS_administered","eff_cph_recurrent_LM","eff_cph_recurrent_PCR","eff_cph_recurrent_D","eff_cph_any_relapse_LM","eff_cph_any_relapse_PCR","eff_cph_relapse_LM_trial","eff_cph_relapse_PCR_trial","eff_cph_relapse_D_trial","eff_cph_relapse_LM_all","eff_cph_relapse_PCR_all","eff_cph_relapse_D_all","eff_incid_recurrent_PCR","eff_incid_recurrent_LM","eff_incid_recurrent_D","eff_incid_any_relapse_PCR","eff_incid_any_relapse_LM","eff_incid_any_relapse_D","eff_incid_relapse_PCR","eff_incid_relapse_LM","eff_incid_relapse_D","eff_incid_trial_PCR","eff_incid_trial_LM","eff_incid_trial_D","eff_risk_relapse_PCR","eff_risk_relapse_LM","eff_risk_relapse_D","eff_risk_trial_PCR","eff_risk_trial_LM","eff_risk_trial_D"
2218,10,3,0.01538462,180,0.75,0,1,0,28,1,0,0.744318773589455,0.73710752075675,0.750931425995705,0.778641956320583,0.784610605576871,0.789374289862825,0.792048119523343,0.784812703357253,0.808767772733854,0.762920474165871,-0.104648947292349,0.377375960131163,0.619651456882514,0.710772336396297,0.617284890524327,0.713701506384433,0.728794086182402,0.720637863814598,0.753540366714019,0.748924145384322,0.658120342564787,0.732940861653733,0.75025025025025,0.638854296388543,0.736011477761837,0.755376344086022,0.614343707713126,0.700440528634361,0.73121387283237
2219,10,3,0.01538462,180,0.75,0,1,0,28,1,0,0.738263379200985,0.726468677531649,0.73985246591736,0.758778026716069,0.75712751133457,0.78081529635032,0.78630780253212,0.775610032428921,0.784603885556638,0.745178554764066,-0.362802946459435,0.450724421103568,0.573722018611798,0.716634557505579,0.619494407541663,0.670409566561063,0.732029092996278,0.717956576034529,0.714661751698789,0.756749756749757,0.641352582529053,0.708695857055343,0.736082598606139,0.621309370988447,0.717557251908397,0.756756756756757,0.608757062146893,0.699331848552339,0.72316384180791
222,0.1,1,0.01538462,180,0.75,0,1,0,28,1,0,0.797607200897589,0.829864049560365,0.788158528441105,0.805519318114541,0.836806612268421,0.808832881571827,0.839781349207551,0.798038553819912,0.839835170227591,0.845323216313673,0.370888387961022,0.709338929695698,0.704685573366215,0.687415426251691,0.715417106652587,0.709497206703911,0.692098092643052,0.733084709643047,0.728410513141427,0.722527472527473,0.747440273037543,0.728301886792453,0.74390243902439,0.764784946236559,0.767705382436261,0.743534482758621,0.749275362318841,0.748490945674044,0.748267898383372
2220,10,3,0.01538462,180,0.75,0,1,0,28,1,0,0.692902973289334,0.686005125618556,0.70313944598784,0.724479486484537,0.769700463140878,0.7383235349629,0.786810015966042,0.740138982095023,0.772395588382684,0.729216883538814,0.0634471592811137,0.303644959585176,0.511675126903553,0.631051752921536,0.561219739292365,0.641441441441441,0.654639175257732,0.69800820152314,0.698320413436692,0.681184668989547,0.577483443708609,0.635703918722787,0.648393194706994,0.58974358974359,0.689497716894977,0.715469613259669,0.553221288515406,0.645161290322581,0.678260869565217
2221,10,3,0.01538462,180,0.75,0,1,0,28,1,0,0.738178533826857,0.720421164168823,0.754646126272018,0.778287152076496,0.794413110435666,0.793934486291786,0.806964012216594,0.788908894853377,0.813396067548283,0.761794329742875,-0.567316685213654,0.244680366374967,0.550052234675191,0.682769479846392,0.553752159190047,0.68940437528165,0.734428039752975,0.690313075256002,0.740999481480443,0.749749498997996,0.61968619513274,0.693827599332744,0.718696517121835,0.643401015228426,0.747093023255814,0.785907859078591,0.605890603085554,0.707964601769911,0.753501400560224
2222,10,3,0.01538462,180,0.75,0,1,0,28,1,0,0.716235599937645,0.717845461099785,0.691605145821922,0.745727261443213,0.766644868392009,0.758808083556768,0.785950442535363,0.724002162494927,0.789897391177339,0.746954369644057,0.0649635066193776,0.3392620902543,0.602843180808529,0.636212624584718,0.568996415770609,0.67075208913649,0.653979238754325,0.696469248291572,0.696741854636591,0.669642857142857,0.602757715036113,0.666666666666667,0.674033149171271,0.607407407407407,0.706744868035191,0.689750692520776,0.591530054644809,0.666666666666667,0.662983425414365
